timestamp,date,time,unload_phase,demand_target_m3h,actual_output_m3h,unload_inflow_m3h,bog_pred_kgph,bog_to_recondenser_kgph,bog_to_compressor_kgph,compressor_capacity_kgph,lp_internal_flow_m3h,hp_internal_flow_m3h,hp_recirculation_m3h,lp_recirculation_m3h,orv_running,hp_running,lp_running,sw_running,line1_kw,line2_kw,line1_kvar,line2_kvar,line1_pf,line2_pf,line1_peak_kw,line2_peak_kw,step_energy_cost_cny,step_peak_increment_cny,cumulative_energy_cost_cny,cumulative_peak_cost_cny,electricity_price_cnykwh,line1_alarm,line2_alarm,event_note
2026-05-06 13:00:00,2026-05-06,13:00,系统建立,652.6133333333333,652.6133333333333,0.0,6941.413364514476,6941.413364514476,0.0,0.0,744.8224,652.6133333333333,0.0,0.0,2,2,2,1,1995.5792971461688,2895.5792971461688,1132.878910656785,1782.878910656785,0.8696386147442067,0.8515291337455203,2384.4140578006914,4829.566193752494,601.6125070979575,0.0,21792.121452196778,337253.57676011143,0.492,0,0,罐内泵0331-P-01A停运；罐内泵0331-P-01D停运；罐内泵0331-P-02A启动；罐内泵0331-P-02C启动
2026-05-06 13:15:00,2026-05-06,13:15,系统建立,652.6133333333333,652.6133333333333,0.0,6939.355172851312,6939.355172851312,0.0,0.0,744.8224,652.6133333333333,0.0,0.0,2,2,2,1,1995.5792971461688,2895.5792971461688,1132.878910656785,1782.878910656785,0.8696386147442067,0.8515291337455203,2384.4140578006914,4829.566193752494,601.6125070979575,0.0,22393.733959294736,337253.57676011143,0.492,0,0,罐内泵0331-P-02A停运；罐内泵0331-P-02C停运；罐内泵0331-P-03B启动；罐内泵0331-P-03C启动
2026-05-06 13:30:00,2026-05-06,13:30,系统建立,652.6133333333333,652.6133333333333,0.0,6935.721352385106,6935.721352385106,0.0,0.0,744.8224,652.6133333333333,0.0,0.0,2,2,2,1,1995.5792971461688,2895.5792971461688,1132.878910656785,1782.878910656785,0.8696386147442067,0.8515291337455203,2384.4140578006914,4829.566193752494,601.6125070979575,0.0,22995.346466392693,337253.57676011143,0.492,0,0,罐内泵0331-P-03B停运；罐内泵0331-P-03C停运；罐内泵0331-P-06C启动；罐内泵0331-P-06D启动
2026-05-06 13:45:00,2026-05-06,13:45,系统建立,652.6133333333333,652.6133333333333,0.0,6930.520667953359,6930.520667953359,0.0,0.0,744.8224,652.6133333333333,0.0,0.0,2,2,2,1,1995.5792971461688,2895.5792971461688,1132.878910656785,1782.878910656785,0.8696386147442067,0.8515291337455203,2384.4140578006914,4829.566193752494,601.6125070979575,0.0,23596.95897349065,337253.57676011143,0.492,0,0,罐内泵0331-P-04A启动；罐内泵0331-P-04B启动；罐内泵0331-P-06C停运；罐内泵0331-P-06D停运
2026-05-06 14:00:00,2026-05-06,14:00,系统建立,622.0266666666666,622.0266666666666,0.0,6908.461075843711,6908.461075843711,0.0,0.0,711.7888,622.0266666666666,0.0,0.0,2,2,2,1,1935.6087083798755,2835.6087083798757,1098.862912148797,1748.862912148797,0.8696330284956181,0.8511390130876343,2384.4140578006914,4829.566193752494,586.8597422614494,0.0,24183.818715752102,337253.57676011143,0.492,0,0,
2026-05-06 14:15:00,2026-05-06,14:15,系统建立,622.0266666666666,622.0266666666666,0.0,6900.2674888006295,6900.2674888006295,0.0,0.0,711.7888,622.0266666666666,0.0,0.0,2,2,2,1,1935.6087083798755,2835.6087083798757,1098.862912148797,1748.862912148797,0.8696330284956181,0.8511390130876343,2384.4140578006914,4829.566193752494,586.8597422614494,0.0,24770.67845801355,337253.57676011143,0.492,0,0,罐内泵0331-P-04A停运；罐内泵0331-P-04B停运；罐内泵0331-P-05B启动；罐内泵0331-P-05D启动
2026-05-06 14:30:00,2026-05-06,14:30,待机,622.0266666666666,622.0266666666666,0.0,6890.575104679712,6890.575104679712,0.0,0.0,711.7888,622.0266666666666,0.0,0.0,2,2,2,1,1935.6087083798755,2835.6087083798757,1098.862912148797,1748.862912148797,0.8696330284956181,0.8511390130876343,2384.4140578006914,4829.566193752494,586.8597422614494,0.0,25357.538200274998,337253.57676011143,0.492,0,0,卸船阶段=待机
2026-05-06 14:45:00,2026-05-06,14:45,待机,622.0266666666666,622.0266666666666,0.0,6879.41929488509,6879.41929488509,0.0,0.0,711.7888,622.0266666666666,0.0,0.0,2,2,2,1,1935.6087083798755,2835.6087083798757,1098.862912148797,1748.862912148797,0.8696330284956181,0.8511390130876343,2384.4140578006914,4829.566193752494,586.8597422614494,0.0,25944.397942536445,337253.57676011143,0.492,0,0,罐内泵0331-P-01B启动；罐内泵0331-P-01C启动；罐内泵0331-P-05B停运；罐内泵0331-P-05D停运
2026-05-06 15:00:00,2026-05-06,15:00,CIQ与MSA联检,601.6266666666667,601.6266666666667,0.0,6856.233068293347,6856.233068293347,0.0,0.0,689.7568,601.6266666666667,0.0,0.0,2,2,2,1,1895.9793009622756,2795.9793009622754,1076.3829333409703,1726.3829333409703,0.8696294836029859,0.8508722027888117,2384.4140578006914,4829.566193752494,577.1109080367197,0.0,26521.508850573166,337253.57676011143,0.492,0,0,卸船阶段=CIQ与MSA联检；罐内泵0331-P-01B停运；罐内泵0331-P-01C停运；罐内泵0331-P-02A启动；罐内泵0331-P-02C启动
2026-05-06 15:15:00,2026-05-06,15:15,CIQ与MSA联检,601.6266666666667,601.6266666666667,0.0,6842.344023293415,6842.344023293415,0.0,0.0,689.7568,601.6266666666667,0.0,0.0,2,2,2,1,1895.9793009622756,2795.9793009622754,1076.3829333409703,1726.3829333409703,0.8696294836029859,0.8508722027888117,2384.4140578006914,4829.566193752494,577.1109080367197,0.0,27098.619758609886,337253.57676011143,0.492,0,0,罐内泵0331-P-02A停运；罐内泵0331-P-02C停运；罐内泵0331-P-03A启动；罐内泵0331-P-03D启动
2026-05-06 15:30:00,2026-05-06,15:30,CIQ与MSA联检,601.6266666666667,601.6266666666667,0.0,6827.135707428082,6827.135707428082,0.0,0.0,689.7568,601.6266666666667,0.0,0.0,2,2,2,1,1895.9793009622756,2795.9793009622754,1076.3829333409703,1726.3829333409703,0.8696294836029859,0.8508722027888117,2384.4140578006914,4829.566193752494,577.1109080367197,0.0,27675.730666646607,337253.57676011143,0.492,0,0,罐内泵0331-P-03A停运；罐内泵0331-P-03D停运；罐内泵0331-P-06C启动；罐内泵0331-P-06D启动
2026-05-06 15:45:00,2026-05-06,15:45,CIQ与MSA联检,601.6266666666667,601.6266666666667,0.0,6810.667582985872,6810.667582985872,0.0,0.0,689.7568,601.6266666666667,0.0,0.0,2,2,2,1,1895.9793009622756,2795.9793009622754,1076.3829333409703,1726.3829333409703,0.8696294836029859,0.8508722027888117,2384.4140578006914,4829.566193752494,577.1109080367197,0.0,28252.841574683327,337253.57676011143,0.492,0,0,罐内泵0331-P-05A启动；罐内泵0331-P-05C启动；罐内泵0331-P-06C停运；罐内泵0331-P-06D停运
2026-05-06 16:00:00,2026-05-06,16:00,安全检查及卸前,662.8266666666667,662.8266666666667,0.0,6823.687570181481,6823.687570181481,0.0,0.0,755.8528000000001,662.8266666666667,0.0,0.0,2,2,2,1,2015.7519464470756,2915.7519464470756,1144.3203734999065,1794.3203734999065,0.8696405474200098,0.8516568195654017,2384.4140578006914,4829.566193752494,606.5749788259806,0.0,28859.41655350931,337253.57676011143,0.492,0,0,卸船阶段=安全检查及卸前；罐内泵0331-P-01A启动；罐内泵0331-P-01D启动；罐内泵0331-P-05A停运；罐内泵0331-P-05C停运
2026-05-06 16:15:00,2026-05-06,16:15,安全检查及卸前,662.8266666666667,662.8266666666667,0.0,6804.7058792634325,6804.7058792634325,0.0,0.0,755.8528000000001,662.8266666666667,0.0,0.0,2,2,2,1,2015.7519464470756,2915.7519464470756,1144.3203734999065,1794.3203734999065,0.8696405474200098,0.8516568195654017,2384.4140578006914,4829.566193752494,606.5749788259806,0.0,29465.99153233529,337253.57676011143,0.492,0,0,罐内泵0331-P-01A停运；罐内泵0331-P-01D停运；罐内泵0331-P-02B启动；罐内泵0331-P-02D启动
2026-05-06 16:30:00,2026-05-06,16:30,安全检查及卸前,662.8266666666667,662.8266666666667,0.0,6784.672875063606,6784.672875063606,0.0,0.0,755.8528000000001,662.8266666666667,0.0,0.0,2,2,2,1,2015.7519464470756,2915.7519464470756,1144.3203734999065,1794.3203734999065,0.8696405474200098,0.8516568195654017,2384.4140578006914,4829.566193752494,606.5749788259806,0.0,30072.566511161273,337253.57676011143,0.492,0,0,罐内泵0331-P-02B停运；罐内泵0331-P-02D停运；罐内泵0331-P-03B启动；罐内泵0331-P-03C启动
2026-05-06 16:45:00,2026-05-06,16:45,安全检查及卸前,662.8266666666667,662.8266666666667,0.0,6763.6681418128355,6763.6681418128355,0.0,0.0,755.8528000000001,662.8266666666667,0.0,0.0,2,2,2,1,2015.7519464470756,2915.7519464470756,1144.3203734999065,1794.3203734999065,0.8696405474200098,0.8516568195654017,2384.4140578006914,4829.566193752494,606.5749788259806,0.0,30679.141489987254,337253.57676011143,0.492,0,0,罐内泵0331-P-03B停运；罐内泵0331-P-03C停运；罐内泵0331-P-04B启动；罐内泵0331-P-04C启动
2026-05-06 17:00:00,2026-05-06,17:00,吹扫置换,1121.7066666666667,1121.7066666666667,0.0,7132.231727610843,7132.231727610843,0.0,0.0,1251.4432000000002,1121.7066666666667,0.0,0.0,3,3,3,1,2357.496801029183,5100.290349196073,1339.8635955446562,3035.345677448988,0.869396870308599,0.8593329763975629,2384.4140578006914,5100.290349196073,917.3078194777065,12656.354266987344,31596.449309464962,349909.9310270988,0.492,0,0,卸船阶段=吹扫置换；ORV#4启动；罐内泵0331-P-04D启动；高压外输泵0330-P-01G启动
2026-05-06 17:15:00,2026-05-06,17:15,吹扫置换,1121.7066666666667,1121.7066666666667,0.0,7107.549022365713,7107.549022365713,0.0,0.0,1251.4432000000002,1121.7066666666667,0.0,0.0,3,3,3,1,2357.496801029183,5100.290349196073,1339.8635955446562,3035.345677448988,0.869396870308599,0.8593329763975629,2384.4140578006914,5100.290349196073,917.3078194777065,0.0,32513.75712894267,349909.9310270988,0.492,0,0,罐内泵0331-P-04B停运；罐内泵0331-P-04C停运；罐内泵0331-P-04D停运；罐内泵0331-P-06A启动；罐内泵0331-P-06B启动；罐内泵0331-P-06D启动
2026-05-06 17:30:00,2026-05-06,17:30,初始计量,1121.7066666666667,1121.7066666666667,0.0,7082.136467841615,7082.136467841615,0.0,0.0,1251.4432000000002,1121.7066666666667,0.0,0.0,3,3,3,1,2357.496801029183,5100.290349196073,1339.8635955446562,3035.345677448988,0.869396870308599,0.8593329763975629,2384.4140578006914,5100.290349196073,917.3078194777065,0.0,33431.064948420375,349909.9310270988,0.492,0,0,卸船阶段=初始计量；罐内泵0331-P-05A启动；罐内泵0331-P-05C启动；罐内泵0331-P-05D启动；罐内泵0331-P-06A停运；罐内泵0331-P-06B停运；罐内泵0331-P-06D停运
2026-05-06 17:45:00,2026-05-06,17:45,热态ESD测试,1121.7066666666667,1121.7066666666667,0.0,7056.091618679554,7056.091618679554,0.0,0.0,1251.4432000000002,1121.7066666666667,0.0,0.0,3,3,3,1,2357.496801029183,5100.290349196073,1339.8635955446562,3035.345677448988,0.869396870308599,0.8593329763975629,2384.4140578006914,5100.290349196073,917.3078194777065,0.0,34348.37276789808,349909.9310270988,0.492,0,0,卸船阶段=热态ESD测试；罐内泵0331-P-01A启动；罐内泵0331-P-01B启动；罐内泵0331-P-01C启动；罐内泵0331-P-05A停运；罐内泵0331-P-05C停运；罐内泵0331-P-05D停运
2026-05-06 18:00:00,2026-05-06,18:00,卸料臂预冷,1280.1866666666665,1280.1866666666665,2000.0,13779.381821671946,13779.381821671946,0.0,875.0,1450.3024916255795,1280.1866666666665,0.0,0.0,4,3,4,1,3265.5572702902173,5171.671810870652,1992.5763052351926,3018.719699115717,0.8536354579988058,0.863639963394734,3265.5572702902173,5171.671810870652,1037.7791769827868,44530.52851717188,35386.15194488087,394440.45954427065,0.492,0,0,卸船阶段=卸料臂预冷；BOG压缩机0330-C-01B启动；ORV#5启动；海水泵P-01A启动；海水泵P-01C停运；罐内泵0331-P-01A停运；罐内泵0331-P-01B停运；罐内泵0331-P-01C停运；罐内泵0331-P-02A启动；罐内泵0331-P-02B启动；罐内泵0331-P-02C启动；罐内泵0331-P-03D启动
2026-05-06 18:15:00,2026-05-06,18:15,卸料臂预冷,1280.1866666666665,1280.1866666666665,2000.0,13735.487454479044,13735.487454479044,0.0,875.0,1449.7605858577658,1280.1866666666665,0.0,0.0,4,3,4,1,3706.0772866952757,4731.077286695276,2323.1264965235673,2688.1264965235678,0.8472959499724526,0.8694554205815508,3706.0772866952757,5171.671810870652,1037.7700125270378,20594.31076693648,36423.9219574079,415034.7703112071,0.492,0,0,BOG压缩机0330-C-01A启动；BOG压缩机0330-C-01B停运；罐内泵0331-P-02D启动；罐内泵0331-P-03D停运
2026-05-06 18:30:00,2026-05-06,18:30,卸料臂预冷,1280.1866666666665,1280.1866666666665,2000.0,13690.927673523542,13690.927673523533,9.094947017729282e-12,875.0,1449.2104651052286,1280.1866666666665,0.0,0.0,4,3,4,1,3871.5591457734754,4565.519715257825,2418.6546606278007,2592.554625739221,0.8481036138000675,0.8695784810432537,3871.5591457734754,5171.671810870652,1037.7606999068498,7736.276911905836,37461.682657314755,422771.04722311295,0.492,0,0,BOG压缩机0330-C-01A调整至0.25；罐内泵0331-P-02A停运；罐内泵0331-P-02B停运；罐内泵0331-P-02C停运；罐内泵0331-P-02D停运；罐内泵0331-P-04A启动；罐内泵0331-P-04B启动；罐内泵0331-P-04C启动；罐内泵0331-P-04D启动
2026-05-06 18:45:00,2026-05-06,18:45,卸料臂预冷,1280.1866666666665,1280.1866666666665,2000.0,13645.899950161911,13645.899950161904,7.275957614183426e-12,875.0,1448.6545672859493,1280.1866666666665,0.0,0.0,4,3,4,1,3137.00227672817,5300.0,1864.160468042556,3147.004608294931,0.8596663703658973,0.8598455130740247,3871.5591457734754,5300.0,1037.7512800375648,5999.342841797027,38499.43393735232,428770.39006491,0.492,0,0,BOG压缩机0330-C-01A调整至0.25；海水泵P-01A停运；海水泵P-01D启动；罐内泵0331-P-03A启动；罐内泵0331-P-03C启动；罐内泵0331-P-04A停运；罐内泵0331-P-04B停运；罐内泵0331-P-04C停运；罐内泵0331-P-04D停运；罐内泵0331-P-05A启动；罐内泵0331-P-05D启动
2026-05-06 19:00:00,2026-05-06,19:00,卸料臂预冷,1223.68,1223.68,2000.0,13556.219039199093,13556.219039199084,9.094947017729282e-12,875.0,1391.040728879001,1223.68,0.0,0.0,3,3,4,1,3081.133351853362,5204.974552177779,1832.4054858181491,3093.0775671318906,0.8594892885483958,0.8596644379951285,3871.5591457734754,5300.0,1454.936971599068,0.0,39954.37090895139,428770.39006491,0.70235,0,0,BOG压缩机0330-C-01A调整至0.25；ORV#2停运；罐内泵0331-P-05A停运；罐内泵0331-P-05D停运；罐内泵0331-P-06A启动；罐内泵0331-P-06D启动
2026-05-06 19:15:00,2026-05-06,19:15,卸料臂预冷,1223.68,1223.68,2000.0,13511.02460160141,13511.02460160141,0.0,875.0,1390.4827728592768,1223.68,0.0,0.0,3,3,4,1,3081.0483698162247,5204.974552177779,1832.356428005802,3093.0775671318906,0.8594891068550229,0.8596644379951285,3871.5591457734754,5300.0,1454.9220498156221,0.0,41409.29295876701,428770.39006491,0.70235,0,0,BOG压缩机0330-C-01A调整至0.25；罐内泵0331-P-01A启动；罐内泵0331-P-01C启动；罐内泵0331-P-06A停运；罐内泵0331-P-06D停运
2026-05-06 19:30:00,2026-05-06,19:30,冷态ESD测试,1223.68,1223.68,0.0,7108.451395418389,7108.451395418389,0.0,0.0,1361.5744000000002,1223.68,0.0,0.0,3,3,4,1,2801.538870246969,5204.974552177779,1594.7532168908228,3093.0775671318906,0.8690605848923375,0.8596644379951285,3871.5591457734754,5300.0,1405.8436755600055,0.0,42815.13663432701,428770.39006491,0.70235,0,0,卸船阶段=冷态ESD测试；BOG压缩机0330-C-01A停运；罐内泵0331-P-03A停运；罐内泵0331-P-03C停运；罐内泵0331-P-06A启动；罐内泵0331-P-06D启动
2026-05-06 19:45:00,2026-05-06,19:45,冷态ESD测试,1223.68,1223.68,0.0,7080.075631291798,7080.075631291798,0.0,0.0,1361.5744000000002,1223.68,0.0,0.0,3,3,4,1,2801.538870246969,5204.974552177779,1594.7532168908228,3093.0775671318906,0.8690605848923375,0.8596644379951285,3871.5591457734754,5300.0,1405.8436755600055,0.0,44220.98030988702,428770.39006491,0.70235,0,0,罐内泵0331-P-01A停运；罐内泵0331-P-01C停运；罐内泵0331-P-05A启动；罐内泵0331-P-05D启动
2026-05-06 20:00:00,2026-05-06,20:00,卸料升速,1019.7333333333333,1019.7333333333333,6000.0,26377.25758631831,26377.257586318297,1.0913936421275139e-11,875.0,1345.378488719979,1019.7333333333333,0.0,0.0,3,3,4,1,2802.2907393125406,4661.713809382716,1674.2764534828934,2784.776526617118,0.8584507251827771,0.8584867234431838,3871.5591457734754,5300.0,1310.5858986940284,0.0,45531.56620858105,428770.39006491,0.70235,0,0,卸船阶段=卸料升速；BOG压缩机0330-C-01A启动；罐内泵0331-P-02A启动；罐内泵0331-P-02D启动；罐内泵0331-P-06A停运；罐内泵0331-P-06D停运
2026-05-06 20:15:00,2026-05-06,20:15,卸料升速,1019.7333333333333,1019.7333333333333,6000.0,26303.748996010247,26303.748996010247,0.0,875.0,1344.4709752593858,1019.7333333333333,0.0,0.0,3,3,4,1,2640.5708138528535,4823.285112436548,1580.9199510584376,2878.047233380012,0.8579831515707247,0.8587411671823099,3871.5591457734754,5300.0,1310.5598024573403,0.0,46842.12601103839,428770.39006491,0.70235,0,0,BOG压缩机0330-C-01A调整至0.25；罐内泵0331-P-02A停运；罐内泵0331-P-02D停运；罐内泵0331-P-04A启动；罐内泵0331-P-04B启动；罐内泵0331-P-04C启动；罐内泵0331-P-04D启动；罐内泵0331-P-05A停运；罐内泵0331-P-05D停运
2026-05-06 20:30:00,2026-05-06,20:30,卸料升速,1019.7333333333333,1019.7333333333333,6000.0,26231.93169097025,26231.93169097025,0.0,875.0,1343.5843418638303,1019.7333333333333,0.0,0.0,3,3,4,1,2801.9967151605656,4661.713809382716,1674.1067213587983,2784.776526617118,0.8584499242326278,0.8584867234431838,3871.5591457734754,5300.0,1310.5342717282435,0.0,48152.66028276663,428770.39006491,0.70235,0,0,BOG压缩机0330-C-01A调整至0.25；罐内泵0331-P-01A启动；罐内泵0331-P-01C启动；罐内泵0331-P-04A停运；罐内泵0331-P-04B停运；罐内泵0331-P-04C停运；罐内泵0331-P-04D停运；罐内泵0331-P-06A启动；罐内泵0331-P-06D启动
2026-05-06 20:45:00,2026-05-06,20:45,卸料升速,1019.7333333333333,1019.7333333333333,6000.0,26162.16806342033,26162.168063420326,3.637978807091713e-12,875.0,1342.723062511362,1019.7333333333333,0.0,0.0,3,3,4,1,2801.8552831220527,4661.713809382716,1674.0250765002027,2784.776526617118,0.8584495388980217,0.8584867234431838,3871.5591457734754,5300.0,1310.5094380301812,0.0,49463.16972079681,428770.39006491,0.70235,0,0,BOG压缩机0330-C-01A调整至0.25；罐内泵0331-P-01A停运；罐内泵0331-P-01C停运；罐内泵0331-P-02A启动；罐内泵0331-P-02D启动；罐内泵0331-P-05A启动；罐内泵0331-P-05D启动；罐内泵0331-P-06A停运；罐内泵0331-P-06D停运
2026-05-06 21:00:00,2026-05-06,21:00,卸料全速,815.7866666666666,815.7866666666666,12000.0,46758.84976742753,46758.84976742753,0.0,875.0,1393.0564168818214,815.7866666666666,0.0,0.0,2,2,4,1,2754.463494020868,3379.463494020868,1643.8278860693913,2061.758587220329,0.8587077604873565,0.8536715060938137,3871.5591457734754,5300.0,1077.0409050127785,0.0,50540.21062580959,428770.39006491,0.70235,0,0,卸船阶段=卸料全速；BOG压缩机0330-C-01A调整至0.25；ORV#3停运；罐内泵0331-P-02A停运；罐内泵0331-P-02D停运；罐内泵0331-P-03A启动；罐内泵0331-P-03B启动；罐内泵0331-P-03C启动；罐内泵0331-P-03D启动；罐内泵0331-P-05A停运；罐内泵0331-P-05D停运；高压外输泵0330-P-01D停运
2026-05-06 21:15:00,2026-05-06,21:15,卸料全速,815.7866666666666,815.7866666666666,12000.0,46657.908521589496,46657.90852158948,1.4551915228366852e-11,875.0,1391.8102286615986,815.7866666666666,0.0,0.0,2,2,4,1,2754.3688512163476,3379.3688512163476,1643.7732513595092,2061.7039525104474,0.8587075071072884,0.8536711573188432,3871.5591457734754,5300.0,1077.007668825901,0.0,51617.21829463549,428770.39006491,0.70235,0,0,BOG压缩机0330-C-01A调整至0.25；罐内泵0331-P-01A启动；罐内泵0331-P-01B启动；罐内泵0331-P-01C启动；罐内泵0331-P-01D启动；罐内泵0331-P-03A停运；罐内泵0331-P-03B停运；罐内泵0331-P-03C停运；罐内泵0331-P-03D停运
2026-05-06 21:30:00,2026-05-06,21:30,卸料全速,815.7866666666666,815.7866666666666,12000.0,46562.20472945215,46562.20472945214,7.275957614183426e-12,875.0,1390.6287003636066,815.7866666666666,0.0,0.0,2,2,4,1,2754.2789397876045,3379.2789397876045,1643.721347943826,2061.652049094764,0.858707266377992,0.853670825961618,3871.5591457734754,5300.0,1076.976094179912,0.0,52694.1943888154,428770.39006491,0.70235,0,0,BOG压缩机0330-C-01A调整至0.25；罐内泵0331-P-01A停运；罐内泵0331-P-01B停运；罐内泵0331-P-01C停运；罐内泵0331-P-01D停运；罐内泵0331-P-02A启动；罐内泵0331-P-02B启动；罐内泵0331-P-02C启动；罐内泵0331-P-02D启动
2026-05-06 21:45:00,2026-05-06,21:45,卸料全速,815.7866666666666,815.7866666666666,12000.0,46472.287472749966,46472.28747274996,7.275957614183426e-12,875.0,1389.5186107746908,815.7866666666666,0.0,0.0,2,2,4,1,2754.194305676985,3379.194305676985,1643.6724909799682,2061.603192130906,0.8587070397638024,0.8536705140370913,3871.5591457734754,5300.0,1076.9463727961154,0.0,53771.14076161151,428770.39006491,0.70235,0,0,BOG压缩机0330-C-01A调整至0.25；罐内泵0331-P-02A停运；罐内泵0331-P-02B停运；罐内泵0331-P-02C停运；罐内泵0331-P-02D停运；罐内泵0331-P-03A启动；罐内泵0331-P-03B启动；罐内泵0331-P-03C启动；罐内泵0331-P-03D启动
2026-05-06 22:00:00,2026-05-06,22:00,卸料全速,509.8666666666667,509.8666666666667,12000.0,45573.78134749801,45573.781347498,7.275957614183426e-12,875.0,1072.5059425617037,509.8666666666667,0.0,0.0,2,2,3,1,1897.0096567616602,2907.162499491941,1078.7096517579746,1870.6818488683275,0.8692865970824487,0.8409426485243958,3871.5591457734754,5300.0,843.5525784861793,0.0,54614.69334009769,428770.39006491,0.70235,0,0,BOG压缩机0330-C-01A停运；BOG压缩机0330-C-01B启动；罐内泵0331-P-03A停运；罐内泵0331-P-03B停运；罐内泵0331-P-03C停运；罐内泵0331-P-03D停运；罐内泵0331-P-06A启动；罐内泵0331-P-06C启动；罐内泵0331-P-06D启动
2026-05-06 22:15:00,2026-05-06,22:15,卸料全速,509.8666666666667,509.8666666666667,12000.0,45498.11217947295,45498.11217947295,0.0,875.0,1071.5717553021352,509.8666666666667,0.0,0.0,2,2,3,1,1896.920813238345,2907.1180777302834,1078.65836481497,1870.6562053968253,0.8692867481619276,0.8409422614222667,3871.5591457734754,5300.0,843.529178767954,0.0,55458.222518865645,428770.39006491,0.70235,0,0,BOG压缩机0330-C-01B调整至0.25；罐内泵0331-P-04A启动；罐内泵0331-P-04B启动；罐内泵0331-P-04D启动；罐内泵0331-P-06A停运；罐内泵0331-P-06C停运；罐内泵0331-P-06D停运
2026-05-06 22:30:00,2026-05-06,22:30,卸料全速,509.8666666666667,509.8666666666667,12000.0,45429.6806581029,45429.680658102894,7.275957614183426e-12,875.0,1070.726921704974,509.8666666666667,0.0,0.0,2,2,3,1,1896.840300472346,2907.077821347284,1078.6118869909612,1870.6329664848208,0.8692868850870529,0.840941910607987,3871.5591457734754,5300.0,843.5079732150043,0.0,56301.73049208065,428770.39006491,0.70235,0,0,BOG压缩机0330-C-01B调整至0.25
2026-05-06 22:45:00,2026-05-06,22:45,卸料全速,509.8666666666667,509.8666666666667,12000.0,45368.92275114859,45368.92275114857,1.4551915228366852e-11,875.0,1069.976824088254,509.8666666666667,0.0,0.0,2,2,3,1,1896.768683130975,2907.0420126765985,1078.5705442529882,1870.6122951158345,0.8692870068938028,0.8409415985450832,3871.5591457734754,5300.0,843.4891105501123,0.0,57145.219602630765,428770.39006491,0.70235,0,0,BOG压缩机0330-C-01B调整至0.25；罐内泵0331-P-01A启动；罐内泵0331-P-01C启动；罐内泵0331-P-01D启动；罐内泵0331-P-04A停运；罐内泵0331-P-04B停运；罐内泵0331-P-04D停运
2026-05-06 23:00:00,2026-05-06,23:00,卸料全速,356.9066666666667,356.9066666666667,12000.0,44986.695038038226,44986.69503803821,1.4551915228366852e-11,875.0,912.2979634325707,356.9066666666667,0.0,0.0,1,1,3,1,586.6229240238329,3002.8428661008056,414.89141523193985,1846.2135508482932,0.8164399126246186,0.8518722104015427,3871.5591457734754,5300.0,252.7432599471511,0.0,57397.962862577915,428770.39006491,0.28165,0,0,BOG压缩机0330-C-01A启动；BOG压缩机0330-C-01B停运；ORV#4停运；罐内泵0331-P-01A停运；罐内泵0331-P-01C停运；罐内泵0331-P-01D停运；罐内泵0331-P-05A启动；罐内泵0331-P-05B启动；罐内泵0331-P-05D启动；高压外输泵0330-P-01A停运
2026-05-06 23:15:00,2026-05-06,23:15,卸料全速,356.9066666666667,356.9066666666667,12000.0,44942.773519936396,44942.77351993638,1.4551915228366852e-11,875.0,911.7557224683505,356.9066666666667,0.0,0.0,1,1,3,1,586.5520744390298,3002.807441308404,414.85051569889447,1846.1931010817705,0.8164338695264155,0.8518720420361257,3871.5591457734754,5300.0,252.7357769025662,0.0,57650.698639480484,428770.39006491,0.28165,0,0,BOG压缩机0330-C-01A调整至0.25；罐内泵0331-P-02A启动；罐内泵0331-P-02C启动；罐内泵0331-P-02D启动；罐内泵0331-P-05A停运；罐内泵0331-P-05B停运；罐内泵0331-P-05D停运
2026-05-06 23:30:00,2026-05-06,23:30,卸料全速,356.9066666666667,356.9066666666667,12000.0,44907.63084293345,44907.630842933446,7.275957614183426e-12,875.0,911.3218622584377,356.9066666666667,0.0,0.0,1,1,3,1,586.495338905014,3002.779073541396,414.81776382243993,1846.176725143543,0.8164290292300707,0.851871907208153,3871.5591457734754,5300.0,252.72978456638285,0.0,57903.42842404687,428770.39006491,0.28165,0,0,BOG压缩机0330-C-01A调整至0.25；罐内泵0331-P-02A停运；罐内泵0331-P-02C停运；罐内泵0331-P-02D停运；罐内泵0331-P-05A启动；罐内泵0331-P-05C启动；罐内泵0331-P-05D启动
2026-05-06 23:45:00,2026-05-06,23:45,卸料全速,356.9066666666667,356.9066666666667,12000.0,44881.56269942443,44881.56269942442,7.275957614183426e-12,875.0,911.0000333262276,356.9066666666667,0.0,0.0,1,1,3,1,586.4532265842549,3002.7580173810165,414.7934535281836,1846.164569996415,0.8164254358829431,0.8518718071295535,3871.5591457734754,5300.0,252.72533671570469,0.0,58156.15376076257,428770.39006491,0.28165,0,0,BOG压缩机0330-C-01A调整至0.25；罐内泵0331-P-05A停运；罐内泵0331-P-05C停运；罐内泵0331-P-05D停运；罐内泵0331-P-06A启动；罐内泵0331-P-06B启动；罐内泵0331-P-06D启动
