timestamp,tank,phase,level_m,volume_m3,status,inflow_m3,outflow_m3
2026-05-06 06:00:00,TK-03,一期,19.930472229527187,100181.48022217279,备用,0.0,0.0
2026-05-06 06:00:00,TK-04,一期,19.932998979786845,100194.18105425792,外输,0.0,175.19680000000002
2026-05-06 06:00:00,TK-05,二期,19.917750006546143,110905.82109259086,备用,0.0,0.0
2026-05-06 06:00:00,TK-06,二期,19.917026529524172,110901.79263490177,备用,0.0,0.0
2026-05-06 06:15:00,TK-01,一期,19.925236619609823,100155.16317632727,备用,0.0,0.0
2026-05-06 06:15:00,TK-02,一期,19.926539514562574,100161.71224066641,备用,0.0,0.0
2026-05-06 06:15:00,TK-03,一期,19.930472229527187,100181.48022217279,备用,0.0,0.0
2026-05-06 06:15:00,TK-04,一期,19.898144683869493,100018.98425425791,外输,0.0,175.19680000000002
2026-05-06 06:15:00,TK-05,二期,19.917750006546143,110905.82109259086,备用,0.0,0.0
2026-05-06 06:15:00,TK-06,二期,19.917026529524172,110901.79263490177,备用,0.0,0.0
2026-05-06 06:30:00,TK-01,一期,19.925236619609823,100155.16317632727,备用,0.0,0.0
2026-05-06 06:30:00,TK-02,一期,19.926539514562574,100161.71224066641,备用,0.0,0.0
2026-05-06 06:30:00,TK-03,一期,19.89561793360983,100006.28342217278,外输,0.0,175.19680000000002
2026-05-06 06:30:00,TK-04,一期,19.898144683869493,100018.98425425791,备用,0.0,0.0
2026-05-06 06:30:00,TK-05,二期,19.917750006546143,110905.82109259086,备用,0.0,0.0
2026-05-06 06:30:00,TK-06,二期,19.917026529524172,110901.79263490177,备用,0.0,0.0
2026-05-06 06:45:00,TK-01,一期,19.925236619609823,100155.16317632727,备用,0.0,0.0
2026-05-06 06:45:00,TK-02,一期,19.89168521864522,99986.51544066641,外输,0.0,175.19680000000002
2026-05-06 06:45:00,TK-03,一期,19.89561793360983,100006.28342217278,备用,0.0,0.0
2026-05-06 06:45:00,TK-04,一期,19.898144683869493,100018.98425425791,备用,0.0,0.0
2026-05-06 06:45:00,TK-05,二期,19.917750006546143,110905.82109259086,备用,0.0,0.0
2026-05-06 06:45:00,TK-06,二期,19.917026529524172,110901.79263490177,备用,0.0,0.0
2026-05-06 07:00:00,TK-01,一期,19.891045469288688,99983.29970966061,外输,0.0,171.86346666666668
2026-05-06 07:00:00,TK-02,一期,19.89168521864522,99986.51544066641,备用,0.0,0.0
2026-05-06 07:00:00,TK-03,一期,19.89561793360983,100006.28342217278,备用,0.0,0.0
2026-05-06 07:00:00,TK-04,一期,19.898144683869493,100018.98425425791,备用,0.0,0.0
2026-05-06 07:00:00,TK-05,二期,19.90231739205124,110819.88935925753,外输,0.0,85.93173333333334
2026-05-06 07:00:00,TK-06,二期,19.917026529524172,110901.79263490177,备用,0.0,0.0
2026-05-06 07:15:00,TK-01,一期,19.891045469288688,99983.29970966061,备用,0.0,0.0
2026-05-06 07:15:00,TK-02,一期,19.89168521864522,99986.51544066641,备用,0.0,0.0
2026-05-06 07:15:00,TK-03,一期,19.89561793360983,100006.28342217278,备用,0.0,0.0
2026-05-06 07:15:00,TK-04,一期,19.881049108708925,99933.05252092458,外输,0.0,85.93173333333334
2026-05-06 07:15:00,TK-05,二期,19.871452163061438,110648.02589259087,外输,0.0,171.86346666666668
2026-05-06 07:15:00,TK-06,二期,19.917026529524172,110901.79263490177,备用,0.0,0.0
2026-05-06 07:30:00,TK-01,一期,19.891045469288688,99983.29970966061,备用,0.0,0.0
2026-05-06 07:30:00,TK-02,一期,19.89168521864522,99986.51544066641,备用,0.0,0.0
2026-05-06 07:30:00,TK-03,一期,19.878522358449263,99920.35168883945,外输,0.0,85.93173333333334
2026-05-06 07:30:00,TK-04,一期,19.881049108708925,99933.05252092458,备用,0.0,0.0
2026-05-06 07:30:00,TK-05,二期,19.871452163061438,110648.02589259087,备用,0.0,0.0
2026-05-06 07:30:00,TK-06,二期,19.88616130053437,110729.9291682351,外输,0.0,171.86346666666668
2026-05-06 07:45:00,TK-01,一期,19.891045469288688,99983.29970966061,备用,0.0,0.0
2026-05-06 07:45:00,TK-02,一期,19.874589643484654,99900.58370733308,外输,0.0,85.93173333333334
2026-05-06 07:45:00,TK-03,一期,19.878522358449263,99920.35168883945,备用,0.0,0.0
2026-05-06 07:45:00,TK-04,一期,19.881049108708925,99933.05252092458,备用,0.0,0.0
2026-05-06 07:45:00,TK-05,二期,19.871452163061438,110648.02589259087,备用,0.0,0.0
2026-05-06 07:45:00,TK-06,二期,19.855296071544565,110558.06570156844,外输,0.0,171.86346666666668
2026-05-06 08:00:00,TK-01,一期,19.891045469288688,99983.29970966061,备用,0.0,0.0
2026-05-06 08:00:00,TK-02,一期,19.874589643484654,99900.58370733308,备用,0.0,0.0
2026-05-06 08:00:00,TK-03,一期,19.878522358449263,99920.35168883945,备用,0.0,0.0
2026-05-06 08:00:00,TK-04,一期,19.82428490670577,99647.72452092459,外输,0.0,285.32800000000003
2026-05-06 08:00:00,TK-05,二期,19.871452163061438,110648.02589259087,备用,0.0,0.0
2026-05-06 08:00:00,TK-06,二期,19.855296071544565,110558.06570156844,备用,0.0,0.0
2026-05-06 08:15:00,TK-01,一期,19.834281267285533,99697.97170966062,外输,0.0,285.32800000000003
2026-05-06 08:15:00,TK-02,一期,19.874589643484654,99900.58370733308,备用,0.0,0.0
2026-05-06 08:15:00,TK-03,一期,19.878522358449263,99920.35168883945,备用,0.0,0.0
2026-05-06 08:15:00,TK-04,一期,19.82428490670577,99647.72452092459,备用,0.0,0.0
2026-05-06 08:15:00,TK-05,二期,19.871452163061438,110648.02589259087,备用,0.0,0.0
2026-05-06 08:15:00,TK-06,二期,19.855296071544565,110558.06570156844,备用,0.0,0.0
2026-05-06 08:30:00,TK-01,一期,19.834281267285533,99697.97170966062,备用,0.0,0.0
2026-05-06 08:30:00,TK-02,一期,19.874589643484654,99900.58370733308,备用,0.0,0.0
2026-05-06 08:30:00,TK-03,一期,19.82175815644611,99635.02368883946,外输,0.0,285.32800000000003
2026-05-06 08:30:00,TK-04,一期,19.82428490670577,99647.72452092459,备用,0.0,0.0
2026-05-06 08:30:00,TK-05,二期,19.871452163061438,110648.02589259087,备用,0.0,0.0
2026-05-06 08:30:00,TK-06,二期,19.855296071544565,110558.06570156844,备用,0.0,0.0
2026-05-06 08:45:00,TK-01,一期,19.834281267285533,99697.97170966062,备用,0.0,0.0
2026-05-06 08:45:00,TK-02,一期,19.8178254414815,99615.25570733308,外输,0.0,285.32800000000003
2026-05-06 08:45:00,TK-03,一期,19.82175815644611,99635.02368883946,备用,0.0,0.0
2026-05-06 08:45:00,TK-04,一期,19.82428490670577,99647.72452092459,备用,0.0,0.0
2026-05-06 08:45:00,TK-05,二期,19.871452163061438,110648.02589259087,备用,0.0,0.0
2026-05-06 08:45:00,TK-06,二期,19.855296071544565,110558.06570156844,备用,0.0,0.0
2026-05-06 09:00:00,TK-01,一期,19.834281267285533,99697.97170966062,备用,0.0,0.0
2026-05-06 09:00:00,TK-02,一期,19.8178254414815,99615.25570733308,备用,0.0,0.0
2026-05-06 09:00:00,TK-03,一期,19.82175815644611,99635.02368883946,备用,0.0,0.0
2026-05-06 09:00:00,TK-04,一期,19.82428490670577,99647.72452092459,备用,0.0,0.0
2026-05-06 09:00:00,TK-05,二期,19.82762664890074,110403.99709259087,外输,0.0,244.02880000000005
2026-05-06 09:00:00,TK-06,二期,19.855296071544565,110558.06570156844,备用,0.0,0.0
2026-05-06 09:15:00,TK-01,一期,19.834281267285533,99697.97170966062,备用,0.0,0.0
2026-05-06 09:15:00,TK-02,一期,19.8178254414815,99615.25570733308,备用,0.0,0.0
2026-05-06 09:15:00,TK-03,一期,19.82175815644611,99635.02368883946,备用,0.0,0.0
2026-05-06 09:15:00,TK-04,一期,19.82428490670577,99647.72452092459,备用,0.0,0.0
